date,state,district,demo_age_5_17,demo_age_17_plus
24-10-2025,Tamil Nadu,Mayiladuthurai,2,24
24-10-2025,Tamil Nadu,Nagapattinam,53,482
24-10-2025,Tamil Nadu,Namakkal,98,296
24-10-2025,Tamil Nadu,Perambalur,41,123
24-10-2025,Tamil Nadu,Pudukkottai,90,407
24-10-2025,Tamil Nadu,Ramanathapuram,58,313
24-10-2025,Tamil Nadu,Ranipet,0,7
24-10-2025,Tamil Nadu,Salem,207,830
24-10-2025,Tamil Nadu,Sivaganga,50,243
24-10-2025,Tamil Nadu,Tenkasi,13,73
24-10-2025,Tamil Nadu,Thanjavur,138,533
24-10-2025,Tamil Nadu,The Nilgiris,31,119
24-10-2025,Tamil Nadu,Theni,106,386
24-10-2025,Tamil Nadu,Thiruvallur,0,20
24-10-2025,Tamil Nadu,Thiruvarur,62,473
24-10-2025,Tamil Nadu,Thoothukkudi,78,439
24-10-2025,Tamil Nadu,Tiruchirappalli,149,553
24-10-2025,Tamil Nadu,Tirunelveli,150,824
24-10-2025,Tamil Nadu,Tirupattur,8,46
24-10-2025,Tamil Nadu,Tiruppur,76,460
24-10-2025,Tamil Nadu,Tiruvallur,136,798
24-10-2025,Tamil Nadu,Tiruvannamalai,93,447
24-10-2025,Tamil Nadu,Vellore,132,686
24-10-2025,Tamil Nadu,Villupuram,119,331
24-10-2025,Tamil Nadu,Viluppuram,23,476
24-10-2025,Tamil Nadu,Virudhunagar,67,508
24-10-2025,Telangana,Adilabad,97,357
24-10-2025,Telangana,Bhadradri Kothagudem,135,558
24-10-2025,Telangana,Hanumakonda,41,230
24-10-2025,Telangana,Hyderabad,282,1547
24-10-2025,Telangana,Jagitial,58,294
24-10-2025,Telangana,Jangaon,0,6
24-10-2025,Telangana,Jangoan,18,181
24-10-2025,Telangana,Jayashankar Bhupalpally,19,165
24-10-2025,Telangana,Jogulamba Gadwal,97,257
24-10-2025,Telangana,K.v. Rangareddy,501,2245
24-10-2025,Telangana,Kamareddy,76,395
24-10-2025,Telangana,Karimnagar,187,1000
24-10-2025,Telangana,Khammam,204,890
24-10-2025,Telangana,Komaram Bheem,79,380
24-10-2025,Telangana,Mahabubabad,47,249
24-10-2025,Telangana,Mahabubnagar,407,1128
24-10-2025,Telangana,Mancherial,55,247
24-10-2025,Telangana,Medak,199,929
24-10-2025,Telangana,Medchal-malkajgiri,184,949
24-10-2025,Telangana,Medchal−malkajgiri,20,41
24-10-2025,Telangana,Mulugu,21,146
24-10-2025,Telangana,Nagarkurnool,53,271
24-10-2025,Telangana,Nalgonda,216,1005
24-10-2025,Telangana,Narayanpet,42,251
24-10-2025,Telangana,Nirmal,52,302
24-10-2025,Telangana,Nizamabad,137,592
24-10-2025,Telangana,Peddapalli,16,124
24-10-2025,Telangana,Rajanna Sircilla,24,147
24-10-2025,Telangana,Rangareddy,6,19
24-10-2025,Telangana,Sangareddy,102,359
24-10-2025,Telangana,Siddipet,66,477
24-10-2025,Telangana,Suryapet,144,790
24-10-2025,Telangana,Vikarabad,138,895
24-10-2025,Telangana,Wanaparthy,60,248
24-10-2025,Telangana,Warangal,107,384
24-10-2025,Telangana,Warangal (urban),1,1
24-10-2025,Telangana,Warangal Rural,11,147
24-10-2025,Telangana,Warangal Urban,3,36
24-10-2025,Telangana,Yadadri.,17,241
24-10-2025,Tripura,Dhalai,13,141
24-10-2025,Tripura,Dhalai  *,0,7
24-10-2025,Tripura,Gomati,8,30
24-10-2025,Tripura,Khowai,4,48
24-10-2025,Tripura,North Tripura,7,129
24-10-2025,Tripura,Sepahijala,7,95
24-10-2025,Tripura,South Tripura,27,262
24-10-2025,Tripura,Unakoti,9,28
24-10-2025,Tripura,West Tripura,31,528
24-10-2025,Uttar Pradesh,Agra,116,1046
24-10-2025,Uttar Pradesh,Aligarh,63,578
24-10-2025,Uttar Pradesh,Allahabad,137,1066
24-10-2025,Uttar Pradesh,Ambedkar Nagar,88,665
24-10-2025,Uttar Pradesh,Amethi,93,634
24-10-2025,Uttar Pradesh,Amroha,53,776
24-10-2025,Uttar Pradesh,Auraiya,34,290
24-10-2025,Uttar Pradesh,Ayodhya,22,102
24-10-2025,Uttar Pradesh,Azamgarh,154,1256
24-10-2025,Uttar Pradesh,Baghpat,40,401
24-10-2025,Uttar Pradesh,Bahraich,92,1008
24-10-2025,Uttar Pradesh,Ballia,190,1352
24-10-2025,Uttar Pradesh,Balrampur,22,221
24-10-2025,Uttar Pradesh,Banda,26,331
24-10-2025,Uttar Pradesh,Bara Banki,58,399
24-10-2025,Uttar Pradesh,Barabanki,0,15
24-10-2025,Uttar Pradesh,Bareilly,138,1214
24-10-2025,Uttar Pradesh,Basti,90,690
24-10-2025,Uttar Pradesh,Bhadohi,6,47
24-10-2025,Uttar Pradesh,Bijnor,127,1320
24-10-2025,Uttar Pradesh,Budaun,120,1028
24-10-2025,Uttar Pradesh,Bulandshahar,0,2
24-10-2025,Uttar Pradesh,Bulandshahr,121,1186
24-10-2025,Uttar Pradesh,Chandauli,89,841
24-10-2025,Uttar Pradesh,Chitrakoot,12,249
24-10-2025,Uttar Pradesh,Deoria,172,1031
24-10-2025,Uttar Pradesh,Etah,51,629
24-10-2025,Uttar Pradesh,Etawah,47,258
24-10-2025,Uttar Pradesh,Faizabad,78,623
24-10-2025,Uttar Pradesh,Farrukhabad,47,354
24-10-2025,Uttar Pradesh,Fatehpur,74,611
24-10-2025,Uttar Pradesh,Firozabad,69,684
24-10-2025,Uttar Pradesh,Gautam Buddha Nagar,83,626
24-10-2025,Uttar Pradesh,Ghaziabad,115,1267
24-10-2025,Uttar Pradesh,Ghazipur,175,1565
24-10-2025,Uttar Pradesh,Gonda,151,889
24-10-2025,Uttar Pradesh,Gorakhpur,187,1353
24-10-2025,Uttar Pradesh,Hamirpur,19,131
24-10-2025,Uttar Pradesh,Hapur,17,160
24-10-2025,Uttar Pradesh,Hardoi,55,641
24-10-2025,Uttar Pradesh,Hathras,29,246
24-10-2025,Uttar Pradesh,Jalaun,28,209
24-10-2025,Uttar Pradesh,Jaunpur,173,1245
24-10-2025,Uttar Pradesh,Jhansi,33,263
24-10-2025,Uttar Pradesh,Jyotiba Phule Nagar,0,7
24-10-2025,Uttar Pradesh,Kannauj,51,384
24-10-2025,Uttar Pradesh,Kanpur Dehat,23,349
24-10-2025,Uttar Pradesh,Kanpur Nagar,86,677
24-10-2025,Uttar Pradesh,Kasganj,12,194
24-10-2025,Uttar Pradesh,Kaushambi,43,365
24-10-2025,Uttar Pradesh,Kheri,56,708
24-10-2025,Uttar Pradesh,Kushinagar,231,1819
24-10-2025,Uttar Pradesh,Kushinagar *,0,1
24-10-2025,Uttar Pradesh,Lalitpur,17,137
24-10-2025,Uttar Pradesh,Lucknow,79,997
24-10-2025,Uttar Pradesh,Maharajganj,152,965
24-10-2025,Uttar Pradesh,Mahoba,4,46
24-10-2025,Uttar Pradesh,Mahrajganj,0,1
24-10-2025,Uttar Pradesh,Mainpuri,46,382
24-10-2025,Uttar Pradesh,Mathura,58,474
24-10-2025,Uttar Pradesh,Mau,144,831
24-10-2025,Uttar Pradesh,Meerut,68,651
24-10-2025,Uttar Pradesh,Mirzapur,118,890
24-10-2025,Uttar Pradesh,Moradabad,46,532
24-10-2025,Uttar Pradesh,Muzaffarnagar,85,643
24-10-2025,Uttar Pradesh,Pilibhit,49,509
24-10-2025,Uttar Pradesh,Pratapgarh,142,1020
24-10-2025,Uttar Pradesh,Prayagraj,16,208
24-10-2025,Uttar Pradesh,Rae Bareli,64,603
24-10-2025,Uttar Pradesh,Raebareli,0,1
24-10-2025,Uttar Pradesh,Rampur,59,790
24-10-2025,Uttar Pradesh,Saharanpur,92,1102
24-10-2025,Uttar Pradesh,Sambhal,71,686
24-10-2025,Uttar Pradesh,Sant Kabir Nagar,55,551
24-10-2025,Uttar Pradesh,Sant Ravidas Nagar,83,392
24-10-2025,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,0,2
24-10-2025,Uttar Pradesh,Shahjahanpur,102,911
24-10-2025,Uttar Pradesh,Shamli,47,316
24-10-2025,Uttar Pradesh,Shrawasti,40,461
24-10-2025,Uttar Pradesh,Siddharthnagar,77,617
24-10-2025,Uttar Pradesh,Sitapur,87,836
24-10-2025,Uttar Pradesh,Sonbhadra,60,529
24-10-2025,Uttar Pradesh,Sultanpur,110,722
24-10-2025,Uttar Pradesh,Unnao,39,353
24-10-2025,Uttar Pradesh,Varanasi,121,1014
24-10-2025,Uttarakhand,Almora,5,70
24-10-2025,Uttarakhand,Bageshwar,2,7
24-10-2025,Uttarakhand,Chamoli,11,58
24-10-2025,Uttarakhand,Champawat,12,55
24-10-2025,Uttarakhand,Dehradun,58,404
24-10-2025,Uttarakhand,Garhwal,0,2
24-10-2025,Uttarakhand,Hardwar,0,14
24-10-2025,Uttarakhand,Haridwar,33,396
24-10-2025,Uttarakhand,Nainital,44,205
24-10-2025,Uttarakhand,Pauri Garhwal,24,142
24-10-2025,Uttarakhand,Pithoragarh,12,47
24-10-2025,Uttarakhand,Rudraprayag,5,25
24-10-2025,Uttarakhand,Tehri Garhwal,15,93
24-10-2025,Uttarakhand,Udham Singh Nagar,43,467
24-10-2025,Uttarakhand,Uttarkashi,7,68
24-10-2025,WESTBENGAL,HOOGHLY,0,1
24-10-2025,West  Bengal,Hooghly,0,1
24-10-2025,West Bangal,Hooghly,0,4
24-10-2025,West Bengal,Alipurduar,12,153
24-10-2025,West Bengal,Bankura,56,766
24-10-2025,West Bengal,Barddhaman,107,1551
24-10-2025,West Bengal,Bardhaman,3,190
24-10-2025,West Bengal,Birbhum,138,1444
24-10-2025,West Bengal,Cooch Behar,145,3797
24-10-2025,West Bengal,Dakshin Dinajpur,62,932
24-10-2025,West Bengal,Darjeeling,20,276
24-10-2025,West Bengal,Darjiling,1,56
24-10-2025,West Bengal,East Midnapore,13,377
24-10-2025,West Bengal,Haora,3,449
24-10-2025,West Bengal,Hawrah,0,2
24-10-2025,West Bengal,Hooghiy,0,1
24-10-2025,West Bengal,Hooghly,111,2002
24-10-2025,West Bengal,Howrah,62,1049
24-10-2025,West Bengal,Hugli,0,23
24-10-2025,West Bengal,Jalpaiguri,70,3203
24-10-2025,West Bengal,Jhargram,9,88
24-10-2025,West Bengal,Kalimpong,1,36
24-10-2025,West Bengal,Koch Bihar,4,2232
24-10-2025,West Bengal,Kolkata,56,1310
24-10-2025,West Bengal,MALDA,1,3
24-10-2025,West Bengal,Malda,181,2725
24-10-2025,West Bengal,Maldah,6,375
24-10-2025,West Bengal,Medinipur,0,4
24-10-2025,West Bengal,Murshidabad,351,3444
24-10-2025,West Bengal,Nadia,131,4668
24-10-2025,West Bengal,North 24 Parganas,203,3220
24-10-2025,West Bengal,North Dinajpur,1,113
24-10-2025,West Bengal,North Twenty Four Parganas,2,227
24-10-2025,West Bengal,Paschim Bardhaman,13,169
24-10-2025,West Bengal,Paschim Medinipur,132,2733
24-10-2025,West Bengal,Purba Bardhaman,21,221
24-10-2025,West Bengal,Purba Medinipur,105,1090
24-10-2025,West Bengal,Purulia,4,97
24-10-2025,West Bengal,Puruliya,81,973
24-10-2025,West Bengal,South 24 Pargana,2,0
24-10-2025,West Bengal,South 24 Parganas,299,4477
24-10-2025,West Bengal,South 24 parganas,0,2
24-10-2025,West Bengal,South Dinajpur,2,121
24-10-2025,West Bengal,South Twenty Four Parganas,8,722
24-10-2025,West Bengal,Uttar Dinajpur,152,3582
24-10-2025,West Bengal,West Midnapore,10,399
24-10-2025,West Bengal,nadia,0,2
24-10-2025,West bengal,Hooghly,0,1
24-10-2025,West bengal,hooghly,0,1
24-10-2025,andhra pradesh,chittoor,0,4
24-10-2025,west Bengal,South 24 Parganas,0,2
24-12-2025,Andaman & Nicobar Islands,Andamans,0,17
24-12-2025,Andaman & Nicobar Islands,South Andaman,0,5
24-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,0,5
24-12-2025,Andaman and Nicobar Islands,South Andaman,2,34
24-12-2025,Andhra Pradesh,Adilabad,15,177
24-12-2025,Andhra Pradesh,Alluri Sitharama Raju,5,49
24-12-2025,Andhra Pradesh,Anakapalli,12,82
24-12-2025,Andhra Pradesh,Anantapur,38,292
24-12-2025,Andhra Pradesh,Ananthapur,43,104
24-12-2025,Andhra Pradesh,Ananthapuramu,62,228
24-12-2025,Andhra Pradesh,Annamayya,16,66
24-12-2025,Andhra Pradesh,Bapatla,8,60
24-12-2025,Andhra Pradesh,Chittoor,109,455
24-12-2025,Andhra Pradesh,Cuddapah,46,265
24-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,13,49
24-12-2025,Andhra Pradesh,East Godavari,117,572
24-12-2025,Andhra Pradesh,Eluru,7,72
24-12-2025,Andhra Pradesh,Guntur,92,544
24-12-2025,Andhra Pradesh,Hyderabad,22,207
24-12-2025,Andhra Pradesh,Kakinada,13,74
24-12-2025,Andhra Pradesh,Karim Nagar,0,9
24-12-2025,Andhra Pradesh,Karimnagar,6,82
24-12-2025,Andhra Pradesh,Khammam,24,202
24-12-2025,Andhra Pradesh,Krishna,101,615
24-12-2025,Andhra Pradesh,Kurnool,155,702
24-12-2025,Andhra Pradesh,Mahabub Nagar,5,141
24-12-2025,Andhra Pradesh,Mahabubnagar,0,1
24-12-2025,Andhra Pradesh,Mahbubnagar,8,74
24-12-2025,Andhra Pradesh,Medak,5,62
24-12-2025,Andhra Pradesh,N. T. R,13,158
24-12-2025,Andhra Pradesh,Nalgonda,7,209
24-12-2025,Andhra Pradesh,Nandyal,15,78
24-12-2025,Andhra Pradesh,Nellore,49,393
24-12-2025,Andhra Pradesh,Nizamabad,4,39
24-12-2025,Andhra Pradesh,Palnadu,11,104
24-12-2025,Andhra Pradesh,Parvathipuram Manyam,7,56
24-12-2025,Andhra Pradesh,Prakasam,92,581
24-12-2025,Andhra Pradesh,Rangareddi,14,157
24-12-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,20,131
24-12-2025,Andhra Pradesh,Sri Sathya Sai,13,115
24-12-2025,Andhra Pradesh,Srikakulam,95,496
24-12-2025,Andhra Pradesh,Tirupati,34,167
24-12-2025,Andhra Pradesh,Visakhapatnam,116,756
24-12-2025,Andhra Pradesh,Vizianagaram,73,389
24-12-2025,Andhra Pradesh,Warangal,16,257
24-12-2025,Andhra Pradesh,West Godavari,91,538
24-12-2025,Andhra Pradesh,Y. S. R,21,119
24-12-2025,Arunachal Pradesh,Anjaw,1,4
24-12-2025,Arunachal Pradesh,Changlang,2,34
24-12-2025,Arunachal Pradesh,East Kameng,2,1
24-12-2025,Arunachal Pradesh,East Siang,0,1
24-12-2025,Arunachal Pradesh,Kurung Kumey,0,1
24-12-2025,Arunachal Pradesh,Leparada,1,0
24-12-2025,Arunachal Pradesh,Lohit,5,24
24-12-2025,Arunachal Pradesh,Longding,0,8
24-12-2025,Arunachal Pradesh,Namsai,0,11
24-12-2025,Arunachal Pradesh,Papum Pare,0,7
24-12-2025,Arunachal Pradesh,Shi-yomi,1,0
24-12-2025,Arunachal Pradesh,Siang,0,1
24-12-2025,Arunachal Pradesh,Tawang,8,28
24-12-2025,Arunachal Pradesh,Tirap,0,3
24-12-2025,Arunachal Pradesh,Upper Siang,1,6
24-12-2025,Arunachal Pradesh,Upper Subansiri,1,3
24-12-2025,Arunachal Pradesh,West Kameng,1,11
24-12-2025,Arunachal Pradesh,West Siang,3,15
24-12-2025,Assam,Bajali,0,4
24-12-2025,Assam,Baksa,7,98
24-12-2025,Assam,Barpeta,27,303
24-12-2025,Assam,Biswanath,4,50
24-12-2025,Assam,Bongaigaon,10,117
24-12-2025,Assam,Cachar,19,199
24-12-2025,Assam,Charaideo,8,34
24-12-2025,Assam,Chirang,7,44
24-12-2025,Assam,Darrang,13,102
24-12-2025,Assam,Dhemaji,22,100
24-12-2025,Assam,Dhubri,28,313
24-12-2025,Assam,Dibrugarh,13,131
24-12-2025,Assam,Dima Hasao,1,2
24-12-2025,Assam,Goalpara,20,121
24-12-2025,Assam,Golaghat,7,139
24-12-2025,Assam,Hailakandi,6,87
24-12-2025,Assam,Hojai,4,47
24-12-2025,Assam,Jorhat,2,67
24-12-2025,Assam,Kamrup,18,251
24-12-2025,Assam,Kamrup Metro,8,97
24-12-2025,Assam,Karbi Anglong,17,77
24-12-2025,Assam,Karimganj,20,191
24-12-2025,Assam,Kokrajhar,5,115
24-12-2025,Assam,Lakhimpur,13,123
24-12-2025,Assam,Majuli,1,20
24-12-2025,Assam,Marigaon,22,278
24-12-2025,Assam,Nagaon,59,576
24-12-2025,Assam,Nalbari,5,48
24-12-2025,Assam,North Cachar Hills,0,10
24-12-2025,Assam,Sibsagar,3,66
24-12-2025,Assam,Sonitpur,27,308
24-12-2025,Assam,South Salmara Mankachar,4,67
24-12-2025,Assam,Sribhumi,0,25
24-12-2025,Assam,Tamulpur District,0,16
24-12-2025,Assam,Tinsukia,17,251
24-12-2025,Assam,Udalguri,12,175
24-12-2025,Assam,West Karbi Anglong,0,10
24-12-2025,Bihar,Araria,97,950
24-12-2025,Bihar,Arwal,28,257
24-12-2025,Bihar,Aurangabad,88,691
24-12-2025,Bihar,Aurangabad(bh),2,9
24-12-2025,Bihar,Banka,52,518
24-12-2025,Bihar,Begusarai,146,994
24-12-2025,Bihar,Bhagalpur,128,928
24-12-2025,Bihar,Bhojpur,122,750
24-12-2025,Bihar,Buxar,57,460
24-12-2025,Bihar,Darbhanga,121,1144
24-12-2025,Bihar,East Champaran,223,1937
24-12-2025,Bihar,Gaya,228,1521
24-12-2025,Bihar,Gopalganj,84,774
24-12-2025,Bihar,Jamui,32,274
24-12-2025,Bihar,Jehanabad,67,341
24-12-2025,Bihar,Kaimur (Bhabua),34,296
24-12-2025,Bihar,Katihar,94,1170
24-12-2025,Bihar,Khagaria,55,350
24-12-2025,Bihar,Kishanganj,36,582
24-12-2025,Bihar,Lakhisarai,63,404
24-12-2025,Bihar,Madhepura,26,430
24-12-2025,Bihar,Madhubani,68,845
24-12-2025,Bihar,Monghyr,0,2
24-12-2025,Bihar,Munger,43,291
24-12-2025,Bihar,Muzaffarpur,133,1551
24-12-2025,Bihar,Nalanda,124,830
24-12-2025,Bihar,Nawada,103,642
24-12-2025,Bihar,Pashchim Champaran,0,7
24-12-2025,Bihar,Patna,219,1659
24-12-2025,Bihar,Purba Champaran,2,8
24-12-2025,Bihar,Purnea,1,9
24-12-2025,Bihar,Purnia,113,1328
24-12-2025,Bihar,Rohtas,91,668
24-12-2025,Bihar,Saharsa,118,581
24-12-2025,Bihar,Samastipur,154,1267
24-12-2025,Bihar,Samstipur,2,2
24-12-2025,Bihar,Saran,141,1343
24-12-2025,Bihar,Sheikhpura,40,255
24-12-2025,Bihar,Sheohar,6,28
24-12-2025,Bihar,Sitamarhi,152,1443
24-12-2025,Bihar,Siwan,122,1088
24-12-2025,Bihar,Supaul,45,507
24-12-2025,Bihar,Vaishali,153,1167
24-12-2025,Bihar,West Champaran,173,1280
24-12-2025,Chandigarh,Chandigarh,25,317
24-12-2025,Chhattisgarh,Balod,103,317
24-12-2025,Chhattisgarh,Baloda Bazar,62,498
24-12-2025,Chhattisgarh,Balrampur,40,246
24-12-2025,Chhattisgarh,Bastar,108,544
24-12-2025,Chhattisgarh,Bemetara,43,317
24-12-2025,Chhattisgarh,Bijapur,7,93
24-12-2025,Chhattisgarh,Bilaspur,40,599
24-12-2025,Chhattisgarh,Dakshin Bastar Dantewada,15,35
24-12-2025,Chhattisgarh,Dantewada,11,12
24-12-2025,Chhattisgarh,Dhamtari,11,73
24-12-2025,Chhattisgarh,Durg,60,329
24-12-2025,Chhattisgarh,Gariyaband,28,223
24-12-2025,Chhattisgarh,Gaurela-pendra-marwahi,13,40
24-12-2025,Chhattisgarh,Janjgir - Champa,0,1
24-12-2025,Chhattisgarh,Janjgir Champa,0,4
24-12-2025,Chhattisgarh,Janjgir-champa,125,880
24-12-2025,Chhattisgarh,Jashpur,50,197
24-12-2025,Chhattisgarh,Kabeerdham,6,50
24-12-2025,Chhattisgarh,Kanker,34,147
24-12-2025,Chhattisgarh,Kawardha,94,302
24-12-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,14,56
24-12-2025,Chhattisgarh,Kondagaon,82,245
24-12-2025,Chhattisgarh,Korba,19,191
24-12-2025,Chhattisgarh,Koriya,50,264
24-12-2025,Chhattisgarh,Mahasamund,74,550
24-12-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,16,137
24-12-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,80,424
24-12-2025,Chhattisgarh,Mungeli,26,415
24-12-2025,Chhattisgarh,Narayanpur,16,74
24-12-2025,Chhattisgarh,Raigarh,79,574
24-12-2025,Chhattisgarh,Raipur,70,537
24-12-2025,Chhattisgarh,Rajnandgaon,104,438
24-12-2025,Chhattisgarh,Sakti,16,152
24-12-2025,Chhattisgarh,Sarangarh-Bilaigarh,18,190
24-12-2025,Chhattisgarh,Sukma,20,76
24-12-2025,Chhattisgarh,Surajpur,43,258
24-12-2025,Chhattisgarh,Surguja,64,790
24-12-2025,Chhattisgarh,Uttar Bastar Kanker,28,142
24-12-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,0,8
24-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,18,68
24-12-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,30
24-12-2025,Dadra and Nagar Haveli and Daman and Diu,Daman,2,8
24-12-2025,Dadra and Nagar Haveli and Daman and Diu,Diu,2,2
24-12-2025,Daman & Diu,Daman,0,6
24-12-2025,Daman and Diu,Daman,2,9
24-12-2025,Daman and Diu,Diu,6,4
24-12-2025,Delhi,Central Delhi,21,164
24-12-2025,Delhi,East Delhi,93,970
24-12-2025,Delhi,Najafgarh,0,4
24-12-2025,Delhi,New Delhi,0,2
24-12-2025,Delhi,North Delhi,6,129
24-12-2025,Delhi,North East,4,199
24-12-2025,Delhi,North East Delhi,18,150
24-12-2025,Delhi,North West Delhi,104,971
24-12-2025,Delhi,Shahdara,6,58
24-12-2025,Delhi,South Delhi,88,1048
24-12-2025,Delhi,South East Delhi,4,22
24-12-2025,Delhi,South West Delhi,84,757
24-12-2025,Delhi,West Delhi,35,474
24-12-2025,Goa,North Goa,6,126
24-12-2025,Goa,South Goa,15,179
24-12-2025,Gujarat,Ahmadabad,2,110
24-12-2025,Gujarat,Ahmedabad,151,1198
24-12-2025,Gujarat,Amreli,4,241
24-12-2025,Gujarat,Anand,31,346
24-12-2025,Gujarat,Arvalli,16,43
24-12-2025,Gujarat,Banas Kantha,0,6
24-12-2025,Gujarat,Banaskantha,74,683
24-12-2025,Gujarat,Bharuch,53,250
24-12-2025,Gujarat,Bhavnagar,55,527
24-12-2025,Gujarat,Botad,1,22
24-12-2025,Gujarat,Chhotaudepur,7,37
24-12-2025,Gujarat,Dahod,25,262
24-12-2025,Gujarat,Devbhumi Dwarka,5,53
24-12-2025,Gujarat,Dohad,0,57
24-12-2025,Gujarat,Gandhinagar,36,322
24-12-2025,Gujarat,Gir Somnath,8,92
24-12-2025,Gujarat,Jamnagar,22,354
24-12-2025,Gujarat,Junagadh,38,437
24-12-2025,Gujarat,Kachchh,45,356
24-12-2025,Gujarat,Kheda,42,360
24-12-2025,Gujarat,Mahesana,46,315
24-12-2025,Gujarat,Mahisagar,15,52
24-12-2025,Gujarat,Morbi,17,86
24-12-2025,Gujarat,Narmada,18,131
24-12-2025,Gujarat,Navsari,24,198
24-12-2025,Gujarat,Panchmahals,26,194
24-12-2025,Gujarat,Patan,29,366
24-12-2025,Gujarat,Porbandar,11,160
24-12-2025,Gujarat,Rajkot,40,753
24-12-2025,Gujarat,Sabar Kantha,0,13
24-12-2025,Gujarat,Sabarkantha,21,283
24-12-2025,Gujarat,Surat,155,1587
24-12-2025,Gujarat,Surendra Nagar,23,407
24-12-2025,Gujarat,Surendranagar,0,10
24-12-2025,Gujarat,Tapi,10,94
24-12-2025,Gujarat,The Dangs,7,48
24-12-2025,Gujarat,Vadodara,85,797
24-12-2025,Gujarat,Valsad,9,210
24-12-2025,Haryana,Ambala,17,208
24-12-2025,Haryana,Bhiwani,19,189
24-12-2025,Haryana,Charkhi Dadri,21,71
24-12-2025,Haryana,Faridabad,82,743
24-12-2025,Haryana,Fatehabad,19,128
24-12-2025,Haryana,Gurgaon,74,556
24-12-2025,Haryana,Hisar,29,286
24-12-2025,Haryana,Jhajjar,4,90
24-12-2025,Haryana,Jind,27,282
24-12-2025,Haryana,Kaithal,14,95
24-12-2025,Haryana,Karnal,34,164
24-12-2025,Haryana,Kurukshetra,11,44
24-12-2025,Haryana,Mahendragarh,6,104
24-12-2025,Haryana,Mewat,6,101
24-12-2025,Haryana,Palwal,23,317
24-12-2025,Haryana,Panchkula,17,131
24-12-2025,Haryana,Panipat,38,297
24-12-2025,Haryana,Rewari,27,203
24-12-2025,Haryana,Rohtak,8,57
24-12-2025,Haryana,Sirsa,21,282
24-12-2025,Haryana,Sonipat,44,284
24-12-2025,Haryana,Yamuna Nagar,48,389
24-12-2025,Haryana,Yamunanagar,0,2
24-12-2025,Himachal Pradesh,Bilaspur,10,47
24-12-2025,Himachal Pradesh,Chamba,33,193
24-12-2025,Himachal Pradesh,Hamirpur,4,56
24-12-2025,Himachal Pradesh,Kangra,31,166
24-12-2025,Himachal Pradesh,Kinnaur,2,7
24-12-2025,Himachal Pradesh,Kullu,6,67
24-12-2025,Himachal Pradesh,Lahul & Spiti,0,2
24-12-2025,Himachal Pradesh,Mandi,14,124
24-12-2025,Himachal Pradesh,Shimla,16,92
24-12-2025,Himachal Pradesh,Sirmaur,16,99
24-12-2025,Himachal Pradesh,Solan,6,65
24-12-2025,Himachal Pradesh,Una,13,71
24-12-2025,Jammu and Kashmir,Anantnag,31,128
24-12-2025,Jammu and Kashmir,Badgam,3,127
24-12-2025,Jammu and Kashmir,Bandipore,17,142
24-12-2025,Jammu and Kashmir,Baramula,25,222
24-12-2025,Jammu and Kashmir,Budgam,8,29
24-12-2025,Jammu and Kashmir,Doda,8,47
24-12-2025,Jammu and Kashmir,Ganderbal,8,65
24-12-2025,Jammu and Kashmir,Jammu,13,206
24-12-2025,Jammu and Kashmir,Kargil,3,2
24-12-2025,Jammu and Kashmir,Kathua,11,107
24-12-2025,Jammu and Kashmir,Kishtwar,2,5
24-12-2025,Jammu and Kashmir,Kulgam,12,36
24-12-2025,Jammu and Kashmir,Kupwara,15,102
24-12-2025,Jammu and Kashmir,Leh,0,10
24-12-2025,Jammu and Kashmir,Pulwama,15,102
24-12-2025,Jammu and Kashmir,Punch,31,112
24-12-2025,Jammu and Kashmir,Rajouri,10,102
24-12-2025,Jammu and Kashmir,Ramban,13,39
24-12-2025,Jammu and Kashmir,Reasi,16,92
24-12-2025,Jammu and Kashmir,Samba,10,43
24-12-2025,Jammu and Kashmir,Shupiyan,0,2
24-12-2025,Jammu and Kashmir,Srinagar,19,189
24-12-2025,Jammu and Kashmir,Udhampur,6,78
24-12-2025,Jharkhand,Bokaro,33,243
24-12-2025,Jharkhand,Chatra,84,473
24-12-2025,Jharkhand,Deoghar,34,176
24-12-2025,Jharkhand,Dhanbad,61,521
24-12-2025,Jharkhand,Dumka,50,299
24-12-2025,Jharkhand,East Singhbhum,32,355
24-12-2025,Jharkhand,Garhwa,47,414
24-12-2025,Jharkhand,Garhwa *,0,3
24-12-2025,Jharkhand,Giridih,125,590
24-12-2025,Jharkhand,Godda,39,235
24-12-2025,Jharkhand,Gumla,31,272
24-12-2025,Jharkhand,Hazaribag,4,68
24-12-2025,Jharkhand,Hazaribagh,64,259
24-12-2025,Jharkhand,Jamtara,26,162
24-12-2025,Jharkhand,Khunti,6,75
